method_id,origin,track,family,feature1,op1,threshold1,feature2,op2,threshold2,price_band,venue,full_n,full_wins,full_win_rate,full_roi,full_units,full_active_seasons,full_positive_seasons,full_negative_seasons,full_max_negative_streak,full_roi_se,train_n,train_wins,train_win_rate,train_roi,train_units,train_active_seasons,train_positive_seasons,train_negative_seasons,train_max_negative_streak,train_roi_se,validation_n,validation_wins,validation_win_rate,validation_roi,validation_units,validation_active_seasons,validation_positive_seasons,validation_negative_seasons,validation_max_negative_streak,validation_roi_se,holdout_n,holdout_wins,holdout_win_rate,holdout_roi,holdout_units,holdout_active_seasons,holdout_positive_seasons,holdout_negative_seasons,holdout_max_negative_streak,holdout_roi_se,raw_id,semantic1,semantic2,semantic_signature,positive_season_ratio,robust_score,research_tier
NFL-U161,EXISTING_1859,LONG,PAIR,recent_edge_explosive_rate,<=,-1.7047830334765424e-05,rank_edge_success_rate,>=,10.0,DOG35_49,AWAY,99,56,0.5656565656565656,0.3298989898989899,32.660000000000004,18,12,6,3,0.11905268343768903,48,25,0.5208333333333334,0.248125,11.91,9,6,3,2,0.17620297175758895,23,16,0.6956521739130435,0.6069565217391303,13.959999999999997,3,3,0,0,0.23175514779757406,28,15,0.5357142857142857,0.24249999999999997,6.789999999999999,6,3,3,3,0.22417020708834562,E0352,EXPLOSIVENESS,EFFICIENCY,EFFICIENCY+EXPLOSIVENESS,0.6666666666666666,3.6050142856482497,B
NFL-U162,EXISTING_1859,LONG,PAIR,rank_edge_giveaway_rate,>=,-5.0,rank_edge_punt_return_average,>=,1.0,DOG35_49,AWAY,371,186,0.5013477088948787,0.1963611859838275,72.85000000000001,20,14,6,2,0.06263029618446293,165,84,0.509090909090909,0.22175757575757576,36.59,9,7,2,1,0.09454062706799178,95,48,0.5052631578947369,0.2076842105263158,19.73,5,4,1,1,0.12451432659795766,111,54,0.4864864864864865,0.14891891891891892,16.53,6,3,3,2,0.11367261577265965,E0369,TURNOVERS,SPECIAL_TEAMS,SPECIAL_TEAMS+TURNOVERS,0.7,3.59685601378224,B
NFL-U163,EXISTING_1859,LONG,PAIR,rank_edge_punt_return_average,>=,-5.0,rank_edge_pass_epa_per_dropback,<=,-10.0,DOG35_49,AWAY,143,74,0.5174825174825175,0.25195804195804195,36.03,19,14,5,2,0.10241188032146765,47,23,0.48936170212765956,0.2127659574468085,10.0,8,4,4,2,0.18385422928268574,38,19,0.5,0.22078947368421054,8.39,5,4,1,1,0.20254616163487865,58,32,0.5517241379310345,0.3041379310344828,17.64,6,6,0,0,0.1574375176348686,E0147,SPECIAL_TEAMS,PASSING,PASSING+SPECIAL_TEAMS,0.7368421052631579,3.5655824745268556,A
NFL-U164,EXISTING_1859,LONG,PAIR,recent_edge_punt_return_average,>=,0.0,rank_edge_giveaway_rate,>=,-5.0,DOG35_49,AWAY,374,191,0.5106951871657754,0.21636363636363634,80.91999999999999,20,14,5,2,0.062279005546602685,168,90,0.5357142857142857,0.28583333333333333,48.02,9,7,2,1,0.09351759442311204,95,47,0.49473684210526314,0.1865263157894737,17.720000000000002,5,4,1,1,0.1250114233007475,111,54,0.4864864864864865,0.13675675675675678,15.180000000000001,6,3,2,2,0.11251078114959512,E0493,SPECIAL_TEAMS,TURNOVERS,SPECIAL_TEAMS+TURNOVERS,0.7,3.548749561631431,B
NFL-U165,EXISTING_1859,LONG,PAIR,recent_edge_punt_return_average,>=,0.0,recent_edge_sack_or_hit_rate,>=,-0.0236181155150866,DOG35_49,AWAY,375,189,0.504,0.20797333333333337,77.99000000000001,20,15,5,2,0.06259118181404935,180,95,0.5277777777777778,0.2638888888888889,47.5,9,8,1,1,0.09020248925729045,93,43,0.46236559139784944,0.12150537634408605,11.300000000000002,5,3,2,1,0.12726920610921158,102,51,0.5,0.18813725490196076,19.189999999999998,6,4,2,2,0.11961967576276711,E0341,SPECIAL_TEAMS,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+SPECIAL_TEAMS,0.75,3.546844395845402,B
NFL-U166,EXISTING_1859,LONG,PAIR,recent_edge_punt_return_average,>=,2.472222222222221,recent_edge_third_down_success,>=,-0.0485448299264088,DOG35_49,AWAY,262,138,0.5267175572519084,0.25862595419847323,67.75999999999999,20,14,6,2,0.07457793707618397,120,68,0.5666666666666667,0.35775,42.93,9,8,1,1,0.10992399095973275,67,32,0.47761194029850745,0.13492537313432837,9.040000000000001,5,3,2,1,0.1475914534740907,75,38,0.5066666666666667,0.21053333333333335,15.790000000000001,6,3,3,2,0.14019238947270304,E0415,SPECIAL_TEAMS,THIRD_DOWN,SPECIAL_TEAMS+THIRD_DOWN,0.7,3.520878529875854,B
NFL-U167,EXISTING_1859,LONG,PAIR,rank_edge_punt_return_average,>=,-9.0,rank_edge_def_allowed_yards_per_play,<=,-10.0,DOG35_49,AWAY,203,106,0.5221674876847291,0.24881773399014778,50.51,20,15,5,2,0.08486538888443684,79,43,0.5443037974683544,0.31848101265822787,25.16,9,6,3,2,0.1377248347515966,50,23,0.46,0.11320000000000004,5.660000000000002,5,3,2,2,0.17423053927577256,74,40,0.5405405405405406,0.2660810810810811,19.69,6,6,0,0,0.13791645459306856,E0226,SPECIAL_TEAMS,EFFICIENCY,EFFICIENCY+SPECIAL_TEAMS,0.75,3.5168854661453324,B
NFL-U168,EXISTING_1859,LONG,PAIR,rank_edge_punt_return_average,>=,-5.0,recent_edge_yards_per_play,<=,-0.3706079944677775,DOG35_49,AWAY,236,119,0.5042372881355932,0.22470338983050847,53.03,20,16,4,1,0.07993516116111693,98,49,0.5,0.22908163265306117,22.449999999999996,9,7,2,1,0.12583690688812776,60,32,0.5333333333333333,0.2915,17.49,5,4,1,1,0.1586743858802147,78,38,0.48717948717948717,0.16782051282051283,13.090000000000002,6,5,1,1,0.13788730424707005,E0376,SPECIAL_TEAMS,EFFICIENCY,EFFICIENCY+SPECIAL_TEAMS,0.8,3.516765792370505,A
NFL-U169,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,0.0,recent_edge_sack_rate_allowed,>=,2.1354823695116792e-05,DOG35_49,AWAY,291,146,0.5017182130584192,0.19494845360824742,56.73,20,13,7,3,0.070614964493467,141,70,0.49645390070921985,0.1877304964539007,26.47,9,7,2,1,0.10197191384749843,80,40,0.5,0.17587500000000003,14.070000000000002,5,2,3,3,0.1337489729938093,70,36,0.5142857142857142,0.23128571428571432,16.19,6,4,2,2,0.1455770158849882,E0256,THIRD_DOWN,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+THIRD_DOWN,0.65,3.514867136689369,B
NFL-U170,EXISTING_1859,LONG,PAIR,rank_edge_punt_return_average,>=,-5.0,recent_edge_yards_per_play,<=,0.0,DOG35_49,AWAY,359,177,0.49303621169916434,0.18147632311977718,65.15,20,16,4,1,0.06393466932000745,141,70,0.49645390070921985,0.2033333333333333,28.669999999999998,9,8,1,1,0.10329596997480656,94,46,0.48936170212765956,0.17553191489361705,16.500000000000004,5,3,2,1,0.12582426628193485,124,61,0.49193548387096775,0.1611290322580645,19.979999999999997,6,5,1,1,0.10748350587222476,E0300,SPECIAL_TEAMS,EFFICIENCY,EFFICIENCY+SPECIAL_TEAMS,0.8,3.5040686432844645,A
NFL-U171,EXISTING_1859,LONG,PAIR,rank_edge_giveaway_rate,>=,-5.0,recent_edge_sack_or_hit_rate,>=,-0.0236181155150866,DOG35_49,AWAY,493,239,0.4847870182555781,0.16535496957403653,81.52000000000001,20,15,5,2,0.05468918632939919,221,110,0.497737556561086,0.20090497737556565,44.400000000000006,9,8,1,1,0.08209109163786454,122,55,0.45081967213114754,0.10016393442622956,12.220000000000006,5,3,2,1,0.11140382094456212,150,74,0.49333333333333335,0.16599999999999998,24.9,6,4,2,2,0.09780787449484375,E0287,TURNOVERS,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+TURNOVERS,0.75,3.4988687186616696,B
NFL-U172,CONTEXT_CORE_PAIR,LONG,PAIR,qb_prior_starts,<=,41.45000000000027,rank_edge_def_allowed_early_down_epa,<=,-10.0,DOG35_49,AWAY,91,55,0.6043956043956044,0.45329670329670335,41.25000000000001,16,12,4,1,0.12522966008189118,45,28,0.6222222222222222,0.5344444444444445,24.05,8,6,2,1,0.18203217485482984,22,15,0.6818181818181818,0.6390909090909092,14.06,3,3,0,0,0.24753932661533354,24,12,0.5,0.13083333333333333,3.1399999999999997,5,3,2,1,0.2368650296488095,P00026,QB_CONTEXT,EFFICIENCY,EFFICIENCY+QB_CONTEXT,0.75,3.485681743783355,B
NFL-U173,EXISTING_1859,LONG,PAIR,recent_edge_giveaway_rate,>=,-0.0071892476066567,recent_edge_sack_rate_allowed,>=,2.1354823695116792e-05,DOG35_49,AWAY,362,178,0.49171270718232046,0.16723756906077347,60.54,20,14,6,2,0.06305475473685986,164,80,0.4878048780487805,0.16054878048780485,26.33,9,7,2,1,0.09393966934818646,82,39,0.47560975609756095,0.11865853658536588,9.730000000000002,5,3,2,1,0.13183893367383168,116,59,0.5086206896551724,0.21103448275862072,24.480000000000004,6,4,2,2,0.1121570821843771,E0200,TURNOVERS,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+TURNOVERS,0.7,3.4853420197633573,B
NFL-U174,EXISTING_1859,LONG,PAIR,rank_edge_rush_epa_per_carry,>=,15.0,rank_edge_punt_return_average,>=,-9.0,DOG35_49,ANY,181,98,0.5414364640883977,0.26055248618784527,47.16,20,15,5,2,0.08729495746885904,74,40,0.5405405405405406,0.24635135135135136,18.23,9,6,3,2,0.13551765280419956,53,31,0.5849056603773585,0.39622641509433953,20.999999999999996,5,4,1,1,0.16548456060280173,54,27,0.5,0.14685185185185184,7.93,6,5,1,1,0.1585034006813051,E0490,RUSHING,SPECIAL_TEAMS,RUSHING+SPECIAL_TEAMS,0.75,3.483906625934039,B
NFL-U175,EXISTING_1859,LONG,PAIR,rank_edge_giveaway_rate,>=,-5.0,rank_edge_rush_epa_per_carry,>=,15.0,DOG35_49,AWAY,117,68,0.5811965811965812,0.35435897435897434,41.46,17,12,5,1,0.10788015699442384,57,35,0.6140350877192983,0.41438596491228075,23.62,8,6,2,1,0.15121956549654425,28,15,0.5357142857142857,0.29999999999999993,8.399999999999999,3,2,1,1,0.2363260459619294,32,18,0.5625,0.29500000000000004,9.440000000000001,6,4,2,1,0.20658660216371336,E0406,TURNOVERS,RUSHING,RUSHING+TURNOVERS,0.7058823529411765,3.482751371762351,B
NFL-U176,CONTEXT_CORE_PAIR,LONG,PAIR,qb_prior_starts,<=,41.45000000000027,rank_edge_def_allowed_pass_epa_per_dropback,<=,-6.0,DOG35_49,AWAY,107,61,0.5700934579439252,0.36411214953271026,38.96,17,13,4,1,0.1161619481091852,62,34,0.5483870967741935,0.35435483870967743,21.970000000000002,8,6,2,1,0.15835845197155463,19,13,0.6842105263157895,0.6131578947368421,11.65,4,4,0,0,0.2629733856095233,26,14,0.5384615384615384,0.2053846153846154,5.34,5,3,2,1,0.2243323295533665,P00037,QB_CONTEXT,PASSING,PASSING+QB_CONTEXT,0.7647058823529411,3.4820590039212784,B
NFL-U177,EXISTING_1859,LONG,PAIR,rank_edge_punt_return_average,>=,9.0,rank_edge_third_down_success,>=,0.0,DOG35_49,ANY,224,116,0.5178571428571429,0.22683035714285715,50.81,20,17,3,2,0.08005824092580326,95,50,0.5263157894736842,0.2401052631578948,22.810000000000006,9,9,0,0,0.12247727533232283,60,31,0.5166666666666667,0.21833333333333335,13.100000000000001,5,4,1,1,0.1551534991105658,69,35,0.5072463768115942,0.21594202898550727,14.900000000000002,6,4,2,2,0.1466855058679564,E0303,SPECIAL_TEAMS,THIRD_DOWN,SPECIAL_TEAMS+THIRD_DOWN,0.85,3.478095139353059,A
NFL-U178,EXISTING_1859,LONG,PAIR,rank_edge_punt_return_average,>=,9.0,rank_edge_sack_rate_allowed,>=,1.0,DOG35_49,AWAY,161,87,0.5403726708074534,0.3024844720496895,48.7,20,14,6,2,0.0958120341778169,82,45,0.5487804878048781,0.3237804878048781,26.550000000000004,9,7,2,1,0.13464448378700805,42,23,0.5476190476190477,0.3333333333333333,14.0,5,3,2,1,0.19053737402948503,37,19,0.5135135135135135,0.22027027027027027,8.15,6,4,2,2,0.19988378248240263,E0484,SPECIAL_TEAMS,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+SPECIAL_TEAMS,0.7,3.4770014855154927,A
NFL-U179,EXISTING_1859,LONG,PAIR,rank_edge_giveaway_rate,>=,-5.0,rank_edge_punt_return_average,>=,9.0,DOG35_49,AWAY,210,108,0.5142857142857142,0.23857142857142855,50.099999999999994,20,15,5,1,0.08404196830325618,100,51,0.51,0.23009999999999997,23.009999999999998,9,7,2,1,0.12230880730116842,52,28,0.5384615384615384,0.3082692307692308,16.03,5,4,1,1,0.17107805658378025,58,29,0.5,0.19068965517241376,11.059999999999999,6,4,2,1,0.15929382540195863,E0403,TURNOVERS,SPECIAL_TEAMS,SPECIAL_TEAMS+TURNOVERS,0.75,3.4724238210707252,A
NFL-U180,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,0.0,rank_edge_def_allowed_yards_per_play,<=,-14.0,DOG35_49,AWAY,118,65,0.5508474576271186,0.3328813559322034,39.28,19,16,3,1,0.1123419005430689,46,27,0.5869565217391305,0.437608695652174,20.130000000000003,8,6,2,1,0.18135405486426542,32,16,0.5,0.21781250000000002,6.970000000000001,5,5,0,0,0.2207171843759127,40,22,0.55,0.3045,12.18,6,5,1,1,0.19093862284071206,E0318,THIRD_DOWN,EFFICIENCY,EFFICIENCY+THIRD_DOWN,0.8421052631578947,3.4687155574334767,B
NFL-U181,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_yards_per_play,<=,-1.0,recent_edge_third_down_success,>=,-0.0485448299264088,DOG35_49,AWAY,406,198,0.4876847290640394,0.17275862068965517,70.14,20,12,7,3,0.060274822688294816,163,81,0.49693251533742333,0.20582822085889568,33.55,9,6,3,2,0.09610173545732917,111,52,0.46846846846846846,0.13360360360360363,14.830000000000002,5,3,1,1,0.1163726112473661,132,65,0.49242424242424243,0.16484848484848486,21.76,6,3,3,3,0.10421314863078479,E0302,EFFICIENCY,THIRD_DOWN,EFFICIENCY+THIRD_DOWN,0.6,3.4658654492310133,C
NFL-U182,EXISTING_1859,LONG,PAIR,recent_edge_third_down_success,>=,0.0,rank_edge_redzone_epa,>=,-9.0,DOG35_49,AWAY,438,216,0.4931506849315068,0.16904109589041097,74.04,20,15,5,2,0.05725750404748199,176,88,0.5,0.190625,33.55,9,7,2,1,0.09083741563664972,128,64,0.5,0.180390625,23.09,5,4,1,1,0.10592960042108596,134,64,0.47761194029850745,0.1298507462686567,17.4,6,4,2,2,0.10342881490042889,E0408,THIRD_DOWN,RED_ZONE,RED_ZONE+THIRD_DOWN,0.75,3.4619391768528516,B
NFL-U183,EXISTING_1859,LONG,PAIR,rank_edge_giveaway_rate,>=,-5.0,rank_edge_def_allowed_success_rate,<=,-1.0,DOG35_49,AWAY,399,198,0.49624060150375937,0.18731829573934838,74.74000000000001,20,16,4,2,0.06053680423758063,162,84,0.5185185185185185,0.2485802469135803,40.27000000000001,9,8,1,1,0.0956181631323424,106,50,0.4716981132075472,0.13301886792452833,14.100000000000001,5,4,1,1,0.11833899634485975,131,64,0.48854961832061067,0.15549618320610686,20.369999999999997,6,4,2,2,0.10467073411717245,E0388,TURNOVERS,EFFICIENCY,EFFICIENCY+TURNOVERS,0.8,3.4608961584462525,B
NFL-U184,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_off_epa_per_play,<=,-10.0,rank_edge_punt_return_average,>=,-9.0,DOG35_49,AWAY,208,111,0.5336538461538461,0.28331730769230773,58.93000000000001,20,13,7,3,0.08424617245788503,78,47,0.6025641025641025,0.4683333333333333,36.53,9,8,1,1,0.1370337026181357,57,26,0.45614035087719296,0.11263157894736842,6.42,5,2,3,2,0.16452226851350216,73,38,0.5205479452054794,0.2189041095890411,15.98,6,3,3,3,0.13915043949412906,E0439,EFFICIENCY,SPECIAL_TEAMS,EFFICIENCY+SPECIAL_TEAMS,0.65,3.4570968862299614,B
NFL-U185,EXISTING_1859,LONG,PAIR,recent_edge_yards_per_play,<=,0.0,recent_edge_giveaway_rate,>=,0.0128759441071743,DOG35_49,AWAY,121,63,0.5206611570247934,0.24049586776859505,29.1,19,14,5,2,0.10972039666384995,50,25,0.5,0.1862,9.31,8,7,1,1,0.1710402482768668,37,17,0.4594594594594595,0.11378378378378376,4.209999999999999,5,3,2,1,0.20344788951092405,34,21,0.6176470588235294,0.458235294117647,15.579999999999998,6,4,2,2,0.20168517788448176,E0120,EFFICIENCY,TURNOVERS,EFFICIENCY+TURNOVERS,0.7368421052631579,3.450983991923736,B
NFL-U186,EXISTING_1859,LONG,PAIR,rank_edge_punt_return_average,>=,-5.0,recent_edge_giveaway_rate,>=,-0.0071892476066567,DOG35_49,AWAY,494,241,0.48785425101214575,0.16352226720647772,80.78,20,13,7,2,0.05420009660520256,211,105,0.4976303317535545,0.19393364928909954,40.92,9,7,2,1,0.0835027348471207,123,60,0.4878048780487805,0.16203252032520327,19.930000000000003,5,3,2,1,0.10896230393056477,160,76,0.475,0.12456249999999999,19.93,6,3,3,2,0.09464418831123635,E0421,SPECIAL_TEAMS,TURNOVERS,SPECIAL_TEAMS+TURNOVERS,0.65,3.4479350162192297,B
NFL-U187,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_yards_per_play,<=,-10.0,recent_edge_third_down_success,>=,-0.0485448299264088,DOG35_49,AWAY,218,113,0.518348623853211,0.2510091743119266,54.72,20,14,6,2,0.08267736584111338,87,47,0.5402298850574713,0.3185057471264368,27.710000000000004,9,6,3,2,0.13241546492937584,59,30,0.5084745762711864,0.24423728813559323,14.41,5,3,2,2,0.16245958062073906,72,36,0.5,0.17500000000000002,12.600000000000001,6,5,1,1,0.14059022131228938,E0455,EFFICIENCY,THIRD_DOWN,EFFICIENCY+THIRD_DOWN,0.7,3.447044633702519,A
NFL-U188,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_pass_epa_per_dropback,<=,-6.0,rank_edge_giveaway_rate,>=,-5.0,DOG35_49,AWAY,271,139,0.5129151291512916,0.22952029520295203,62.2,20,15,5,2,0.07366925536465672,102,56,0.5490196078431373,0.31627450980392163,32.260000000000005,9,8,1,1,0.11984709419330074,77,38,0.4935064935064935,0.20441558441558444,15.740000000000002,5,3,2,2,0.14170870325837184,92,45,0.4891304347826087,0.15434782608695652,14.2,6,4,2,1,0.12474630771597188,E0477,PASSING,TURNOVERS,PASSING+TURNOVERS,0.75,3.4449369909744747,A
NFL-U189,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,0.0,recent_edge_redzone_epa,<=,-0.5647699383159257,DOG35_49,ANY,108,62,0.5740740740740741,0.38333333333333325,41.39999999999999,19,14,5,2,0.11650738273566252,50,31,0.62,0.4988,24.94,8,8,0,0,0.16968220957100352,30,16,0.5333333333333333,0.26199999999999996,7.859999999999999,5,3,2,2,0.22189487000229033,28,15,0.5357142857142857,0.3071428571428571,8.6,6,3,3,2,0.2362990981667231,E0463,THIRD_DOWN,RED_ZONE,RED_ZONE+THIRD_DOWN,0.7368421052631579,3.4397809055105997,B
NFL-U190,CONTEXT_CORE_PAIR,LONG,PAIR,qb_prior_starts,<=,41.45000000000027,rank_edge_def_allowed_off_epa_per_play,<=,-10.0,DOG35_49,AWAY,97,58,0.5979381443298969,0.4411340206185568,42.790000000000006,18,13,5,2,0.12184981357415123,48,31,0.6458333333333334,0.5985416666666666,28.729999999999997,8,7,1,1,0.17422167077002315,18,10,0.5555555555555556,0.3077777777777778,5.540000000000001,4,3,1,1,0.2868610325525151,31,17,0.5483870967741935,0.27483870967741936,8.52,6,3,3,2,0.21310498748735915,P00021,QB_CONTEXT,EFFICIENCY,EFFICIENCY+QB_CONTEXT,0.7222222222222222,3.4157055900659965,B
NFL-U191,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_early_down_epa,<=,-6.0,rank_edge_sack_rate_allowed,>=,1.0,DOG35_49,AWAY,235,124,0.5276595744680851,0.2494893617021277,58.63000000000001,20,17,3,1,0.07808050674886156,96,53,0.5520833333333334,0.3277083333333333,31.46,9,8,1,1,0.1237699549006588,66,34,0.5151515151515151,0.235,15.51,5,4,1,1,0.15039888688027306,73,37,0.5068493150684932,0.15972602739726027,11.66,6,5,1,1,0.1360681253127699,E0516,EFFICIENCY,PASS_PROTECTION_RUSH,EFFICIENCY+PASS_PROTECTION_RUSH,0.85,3.408364843739596,A
NFL-U192,EXISTING_1859,LONG,PAIR,rank_edge_sack_rate_allowed,>=,-6.0,rank_edge_redzone_epa,>=,6.0,DOG35_49,AWAY,262,128,0.48854961832061067,0.15385496183206104,40.309999999999995,20,14,6,2,0.07379274191378973,126,57,0.4523809523809524,0.07190476190476187,9.059999999999997,9,6,3,2,0.10632061212370006,60,30,0.5,0.2048333333333333,12.29,5,4,1,1,0.15848906851869837,76,41,0.5394736842105263,0.24947368421052632,18.96,6,4,2,2,0.13488694352911268,E0176,PASS_PROTECTION_RUSH,RED_ZONE,PASS_PROTECTION_RUSH+RED_ZONE,0.7,3.407954310109404,A
NFL-U193,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_off_epa_per_play,<=,-10.0,rank_edge_def_allowed_explosive_rate,<=,-10.0,DOG35_49,AWAY,124,67,0.5403225806451613,0.30693548387096775,38.06,20,13,7,3,0.10991205848691386,45,26,0.5777777777777777,0.4184444444444445,18.830000000000002,9,6,3,2,0.18412637172112914,37,17,0.4594594594594595,0.14891891891891892,5.51,5,3,2,1,0.20986152440834546,42,24,0.5714285714285714,0.32666666666666666,13.72,6,4,2,1,0.18187903813834858,E0278,EFFICIENCY,EXPLOSIVENESS,EFFICIENCY+EXPLOSIVENESS,0.65,3.4075896014527225,B
NFL-U194,EXISTING_1859,LONG,PAIR,recent_edge_third_down_success,>=,0.0,rank_edge_pass_epa_per_dropback,>=,6.0,DOG35_49,AWAY,219,114,0.5205479452054794,0.24173515981735158,52.94,20,14,6,3,0.08151606652313904,100,54,0.54,0.27820000000000006,27.820000000000004,9,5,4,3,0.11974260104511887,62,31,0.5,0.19887096774193547,12.329999999999998,5,5,0,0,0.15529693923491517,57,29,0.5087719298245614,0.2243859649122807,12.79,6,4,2,2,0.16204288270726802,E0396,THIRD_DOWN,PASSING,PASSING+THIRD_DOWN,0.7,3.407419402529218,B
NFL-U195,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_pass_epa_per_dropback,<=,-6.0,rank_edge_def_allowed_explosive_rate,<=,-10.0,DOG35_49,AWAY,137,75,0.5474452554744526,0.32708029197080296,44.81,20,15,5,2,0.10457140032036903,52,31,0.5961538461538461,0.44538461538461543,23.160000000000004,9,7,2,2,0.16808801058238243,39,21,0.5384615384615384,0.35128205128205137,13.700000000000003,5,4,1,1,0.20515429152616613,46,23,0.5,0.17282608695652174,7.95,6,4,2,1,0.1766512607566278,E0576,PASSING,EXPLOSIVENESS,EXPLOSIVENESS+PASSING,0.75,3.4010332951017523,A
NFL-U196,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_explosive_rate,<=,-10.0,recent_edge_yards_per_play,<=,0.0,DOG35_49,AWAY,105,56,0.5333333333333333,0.29714285714285715,31.200000000000003,15,10,5,2,0.12012011039365464,35,19,0.5428571428571428,0.32,11.2,5,3,2,2,0.20962471468890148,28,13,0.4642857142857143,0.18142857142857144,5.08,5,4,1,1,0.2456492931149221,42,24,0.5714285714285714,0.3552380952380952,14.919999999999998,5,3,2,2,0.18528417390098204,E0202,EXPLOSIVENESS,EFFICIENCY,EFFICIENCY+EXPLOSIVENESS,0.6666666666666666,3.399511709020614,B
NFL-U197,EXISTING_1859,LONG,PAIR,rank_edge_punt_return_average,>=,1.0,recent_edge_third_down_success,>=,0.0484393846893847,DOG35_49,ANY,286,149,0.5209790209790209,0.22594405594405595,64.62,20,15,5,2,0.07034308679749501,122,67,0.5491803278688525,0.2873770491803278,35.059999999999995,9,6,3,1,0.10722281564357382,77,40,0.5194805194805194,0.22116883116883113,17.029999999999998,5,5,0,0,0.13620503096013298,87,42,0.4827586206896552,0.14402298850574713,12.530000000000001,6,4,2,2,0.12873538874227564,E0526,SPECIAL_TEAMS,THIRD_DOWN,SPECIAL_TEAMS+THIRD_DOWN,0.75,3.398389421334394,B
NFL-U198,EXISTING_1859,LONG,PAIR,rank_edge_off_epa,>=,10.0,rank_edge_third_down_success,>=,6.0,DOG35_49,AWAY,136,72,0.5294117647058824,0.2513235294117647,34.18,19,14,5,1,0.10250823915148591,69,36,0.5217391304347826,0.22826086956521738,15.75,9,7,2,1,0.14377787828142785,34,16,0.47058823529411764,0.13676470588235295,4.65,5,3,2,1,0.21244133953400157,33,20,0.6060606060606061,0.4175757575757575,13.779999999999998,5,4,1,1,0.20389206810511287,E0192,EFFICIENCY,THIRD_DOWN,EFFICIENCY+THIRD_DOWN,0.7368421052631579,3.391163869187965,B
NFL-U199,EXISTING_1859,LONG,PAIR,rank_edge_punt_return_average,>=,-5.0,recent_edge_sack_or_hit_rate,>=,-0.0444080357998013,DOG35_49,AWAY,556,268,0.48201438848920863,0.14924460431654674,82.97999999999999,20,15,5,2,0.05103551732433491,252,124,0.49206349206349204,0.17543650793650792,44.209999999999994,9,8,1,1,0.0760267990857279,138,64,0.463768115942029,0.10710144927536235,14.780000000000003,5,3,2,1,0.10275699144173646,166,80,0.4819277108433735,0.1445180722891566,23.99,6,4,2,2,0.09323278200802514,E0351,SPECIAL_TEAMS,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+SPECIAL_TEAMS,0.75,3.3760293165918362,B
NFL-U200,CONTEXT_CORE_PAIR,LONG,PAIR,base_vs_open_prob_move,<=,-0.0016514764021672327,rank_edge_def_allowed_early_down_epa,<=,-10.0,DOG35_49,AWAY,107,61,0.5700934579439252,0.38121495327102795,40.78999999999999,18,13,5,2,0.11774064117235772,47,28,0.5957446808510638,0.4817021276595745,22.64,9,7,2,1,0.1810664060490835,25,16,0.64,0.532,13.3,4,4,0,0,0.23865246698913462,35,17,0.4857142857142857,0.13857142857142857,4.85,5,2,3,2,0.20307433041492318,P00100,OTHER,EFFICIENCY,EFFICIENCY+OTHER,0.7222222222222222,3.3743954789647446,B
NFL-U201,EXISTING_1859,LONG,PAIR,recent_edge_def_allowed_early_down_epa,<=,-0.0003708468787594,rank_edge_punt_return_average,>=,1.0,DOG35_49,AWAY,269,142,0.5278810408921933,0.26412639405204463,71.05000000000001,20,16,4,2,0.07378281572592793,123,71,0.5772357723577236,0.38821138211382106,47.74999999999999,9,8,1,1,0.10865620690240527,56,27,0.48214285714285715,0.1598214285714286,8.950000000000001,5,3,2,2,0.16406632549210814,90,44,0.4888888888888889,0.15944444444444447,14.350000000000001,6,5,1,1,0.12685697915891786,E0580,EFFICIENCY,SPECIAL_TEAMS,EFFICIENCY+SPECIAL_TEAMS,0.8,3.3663870779108866,A
